id,size,weight,departure_time,type,slot
VALID_4051_347D,20,27.9,2026-04-17 19:18:40,export,E-015-C-03
VALID_2685_6C82,20,10.4,2026-04-23T19:18:40.705168,import,C-017-B-04
LOW_W_1244_709A,20,0.5,04/16/2026 19:18,import,X-001-X-01
VALID_4880_A172,40,3.3,2026-04-26T19:18:40.719713,import,C-020-B-01
VALID_5140_3008,20,9.4,2026-04-22T19:18:40.724266,import,B-018-C-03
VALID_3659_E916,20,19.4,2026-04-19 19:18:40,import,C-004-B-04
VALID_8206_7486,40,14.1,04/13/2026 19:18,transshipment,C-001-C-03
VALID_6394_5DC7,40,25.1,2026-04-13,transshipment,B-003-C-01
VALID_9510_3A60,20,16.9,2026-04-17 19:18:40,import,E-012-C-02
VALID_5727_20F0,20,5.2,2026-04-14,transshipment,A-008-A-03
VALID_5428_DCF4,40,44.5,04/24/2026 19:18,import,A-013-C-05
VALID_1302_5CD2,40,42.4,2026-04-22,import,E-002-B-01
VALID_1956_6ACC,40,36.8,2026-04-12T19:18:40.706082,transshipment,D-009-C-05
VALID_5489_6080,20,23.4,2026-04-15 19:18:40,export,C-005-B-05
VALID_8194_514D,20,8.7,2026-04-20 19:18:40,import,B-016-A-02
VALID_7656_2B25,40,38.9,2026-04-14,export,D-005-A-03
PAST_3944_31C1,20,12.0,2026-03-23T19:18:40.730494,import,P-001-P-01
VALID_4594_6AC4,20,34.6,2026-04-14T19:18:40.709530,export,D-001-C-01
VALID_3963_ED9D,40,41.1,2026-04-13T19:18:40.709148,transshipment,A-006-C-05
VALID_4854_4F2D,40,41.7,2026-04-19,import,C-015-A-05
VALID_4503_193A,40,35.0,2026-04-15,export,E-017-C-03
VALID_6234_F1FB,40,2.8,2026-04-26 19:18:40,import,C-012-C-04
VALID_4580_DD5E,40,32.4,2026-04-17T19:18:40.716771,export,B-010-B-02
VALID_2907_5B81,40,26.0,2026-04-19 19:18:40,export,A-011-B-04
DUP_8926_5F3A,40,20.0,2026-04-16 19:18:40,import,D-000-D-00
VALID_8513_97AE,40,19.0,04/14/2026 19:18,transshipment,B-015-C-01
DUP_8193_0A88,40,20.0,04/16/2026 19:18,import,D-000-D-00
DUP_2078_6390,20,20.0,2026-04-16T19:18:40.729375,import,D-000-D-00
VALID_8710_AA6E,20,41.5,04/16/2026 19:18,export,B-008-B-05
VALID_4732_9C83,40,20.2,04/17/2026 19:18,export,B-013-C-03
VALID_4613_0579,40,14.8,2026-04-17T19:18:40.708842,export,C-014-C-03
VALID_6857_3CBE,20,14.0,2026-04-21,import,A-015-B-04
VALID_9225_CB46,40,44.0,2026-04-13T19:18:40.716561,transshipment,E-016-C-02
VALID_9802_1E78,20,16.1,2026-04-14T19:18:40.709234,transshipment,C-016-A-03
VALID_2876_8B1B,40,8.3,2026-04-15,export,C-017-B-04
VALID_8596_8B2E,20,6.2,2026-04-19,export,E-012-A-02
LOW_W_7617_FFB2,20,0.5,2026-04-16 19:18:40,import,X-001-X-01
VALID_3809_4201,40,15.9,2026-04-16T19:18:40.721214,export,E-017-C-01
VALID_6812_DF76,20,27.5,2026-04-16,import,C-008-C-01
VALID_1275_1A3C,20,37.7,2026-04-14 19:18:40,transshipment,D-019-A-02
VALID_5528_F452,20,23.3,2026-04-15 19:18:40,export,A-018-B-03
VALID_8658_1E9B,20,5.0,2026-04-23,import,A-020-A-05
VALID_5841_6E39,40,15.7,2026-04-23 19:18:40,import,E-013-C-04
VALID_8596_6264,20,14.1,04/13/2026 19:18,transshipment,D-004-A-02
VALID_3896_2AAE,20,9.2,2026-04-26 19:18:40,import,C-001-B-04
NULL_2759_0581,20,,2026-04-16T19:18:40.728842,import,Z-000-Z-00
NULL_2252_4F69,20,,2026-04-16,import,Z-000-Z-00
VALID_2205_E3A7,40,19.1,2026-04-17,export,C-002-B-01
VALID_4703_0486,20,38.8,2026-04-18T19:18:40.707910,import,A-018-B-04
VALID_6240_61A7,20,39.8,2026-04-16 19:18:40,export,E-018-C-04
VALID_1706_26A7,40,32.7,2026-04-15,export,A-009-B-03
PAST_3348_893D,20,12.0,2026-04-07T19:18:40.730599,import,P-001-P-01
VALID_6221_FE73,20,41.8,2026-04-18T19:18:40.717906,export,E-010-A-02
VALID_8048_4069,20,29.7,04/17/2026 19:18,import,D-019-B-01
VALID_8409_0B29,40,15.1,2026-04-22T19:18:40.707047,import,D-009-C-04
VALID_9793_857E,40,18.4,04/19/2026 19:18,export,B-010-C-05
VALID_2378_4EC5,40,28.7,2026-04-18,export,B-004-C-03
VALID_6413_2E6D,40,8.5,04/19/2026 19:18,export,D-014-B-05
VALID_7743_9F50,20,22.2,2026-04-18 19:18:40,export,A-003-C-02
NULL_1172_4969,20,15.0,,import,Z-000-Z-00
VALID_3656_CE43,40,20.3,2026-04-26 19:18:40,import,E-001-C-03
VALID_6178_3CC1,40,24.6,2026-04-14,export,B-008-C-03
VALID_9077_75ED,40,3.3,2026-04-17T19:18:40.706128,export,C-013-C-04
VALID_4743_8B54,40,26.3,04/12/2026 19:18,transshipment,E-020-C-02
DUP_4244_805E,40,20.0,2026-04-16 19:18:40,import,D-000-D-00
VALID_6384_3764,20,17.1,2026-04-16,export,E-012-C-03
DUP_1552_2FA3,20,20.0,2026-04-16 19:18:40,import,D-000-D-00
VALID_8097_9215,40,11.2,2026-04-12T19:18:40.720161,transshipment,C-001-C-04
VALID_6326_7F07,40,42.6,2026-04-15T19:18:40.711005,export,D-019-B-02
VALID_7382_F421,40,43.1,2026-04-13 19:18:40,transshipment,C-015-C-02
VALID_6035_7B18,40,22.8,2026-04-12T19:18:40.713353,transshipment,B-006-A-05
VALID_2852_C734,20,40.9,04/13/2026 19:18,transshipment,C-013-B-03
VALID_3722_7F92,20,27.9,04/14/2026 19:18,transshipment,C-016-B-05
VALID_1433_DFF9,20,18.5,2026-04-15T19:18:40.706827,export,D-004-A-04
VALID_5499_33EF,40,12.7,04/20/2026 19:18,import,C-002-C-04
VALID_9296_6E0B,40,2.2,2026-04-21,import,E-014-B-03
VALID_4473_5D28,40,43.3,2026-04-15 19:18:40,export,D-013-A-04
VALID_4268_67EF,20,36.4,2026-04-18T19:18:40.713979,export,A-007-C-04
VALID_2631_4F07,40,21.5,2026-04-14 19:18:40,transshipment,C-003-B-01
VALID_5513_13BE,20,3.0,2026-04-23,import,E-008-A-01
PAST_6110_03F9,20,12.0,03/12/2026 19:18,import,P-001-P-01
VALID_6275_F9E7,20,10.0,2026-04-13T19:18:40.724163,transshipment,A-014-C-04
VALID_9652_C92F,20,8.1,04/26/2026 19:18,import,C-004-C-04
VALID_5255_ECB3,20,2.1,2026-04-14 19:18:40,transshipment,A-007-B-04
VALID_5116_B478,20,8.6,2026-04-24,import,A-012-C-02
VALID_2287_B0EC,40,23.5,04/13/2026 19:18,transshipment,B-006-C-02
VALID_3917_468B,20,34.2,2026-04-13,transshipment,C-018-B-01
VALID_8130_BAB1,40,40.8,2026-04-13T19:18:40.722645,transshipment,E-012-C-02
VALID_2083_EB96,40,22.7,2026-04-13,transshipment,A-006-B-02
VALID_2383_B66F,40,35.6,2026-04-13,transshipment,B-004-C-02
PAST_3466_56BD,20,12.0,04/01/2026 19:18,import,P-001-P-01
VALID_1353_D720,20,4.0,04/26/2026 19:18,import,B-008-B-01
VALID_5799_3A5B,20,18.4,2026-04-14T19:18:40.713717,transshipment,C-004-C-01
VALID_2623_A96C,40,7.3,2026-04-16,export,E-011-C-03
VALID_9791_6EFB,20,12.2,2026-04-17 19:18:40,export,A-005-C-03
VALID_6628_B37F,40,21.5,2026-04-21T19:18:40.711738,import,E-015-A-04
VALID_5864_C23B,20,43.6,2026-04-17T19:18:40.710772,export,D-006-B-04
DUP_4036_DEF4,20,20.0,2026-04-16 19:18:40,import,D-000-D-00
VALID_6989_47F4,20,43.0,04/15/2026 19:18,export,A-020-C-02
TYPE_4370_619E,20,10.0,2026-04-16,lost_cargo,X-004-X-04
VALID_4553_3424,20,33.6,2026-04-13T19:18:40.726578,transshipment,C-013-C-02
VALID_9909_628D,40,15.3,2026-04-16,export,D-009-A-05
VALID_8182_02E1,40,13.8,04/18/2026 19:18,export,E-018-A-02
VALID_3162_B6E0,40,38.5,2026-04-16 19:18:40,import,B-001-A-04
VALID_2654_E933,20,26.8,2026-04-17 19:18:40,import,B-014-A-01
VALID_2064_6438,20,23.9,04/13/2026 19:18,transshipment,C-005-B-01
VALID_9617_B9B2,20,44.6,2026-04-12T19:18:40.716112,transshipment,D-011-C-05
VALID_8325_959D,40,43.5,2026-04-16,export,E-008-A-01
VALID_4605_DE7A,20,3.9,2026-04-26T19:18:40.724461,import,C-004-A-04
VALID_8376_6395,40,10.9,2026-04-16,import,C-005-A-01
VALID_3559_C2E4,40,20.1,2026-04-18 19:18:40,import,C-001-B-01
VALID_7307_CEB2,20,9.7,2026-04-23 19:18:40,import,A-001-B-03
VALID_8623_8735,40,9.3,2026-04-16,import,A-010-B-02
VALID_4204_3889,40,37.6,2026-04-12 19:18:40,transshipment,A-007-A-04
VALID_3208_C904,40,33.9,2026-04-19 19:18:40,export,B-005-A-01
VALID_9733_0667,40,12.4,04/16/2026 19:18,import,C-015-C-01
VALID_7353_128E,40,5.7,2026-04-14T19:18:40.720437,transshipment,E-017-C-02
FMT_4434_8C84,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_6784_4883,20,43.1,2026-04-26T19:18:40.726484,import,B-004-C-01
VALID_5534_2CA9,40,31.7,2026-04-18T19:18:40.726220,import,E-006-C-02
VALID_1368_37D9,20,4.8,04/22/2026 19:18,import,C-003-C-04
NULL_2642_3080,20,15.0,,import,Z-000-Z-00
VALID_4714_5EEF,40,28.0,2026-04-17T19:18:40.711295,export,C-011-C-02
VALID_3714_43B5,20,3.3,2026-04-19 19:18:40,import,C-004-B-04
DUP_6170_1BFD,40,20.0,2026-04-16,import,D-000-D-00
VALID_3213_4A6E,40,42.8,2026-04-17,export,C-007-B-01
NULL_8813_46B1,20,,04/16/2026 19:18,import,Z-000-Z-00
VALID_4862_DBEA,20,2.4,2026-04-12,transshipment,C-005-A-03
VALID_1948_6F18,20,42.7,04/14/2026 19:18,transshipment,E-010-C-02
VALID_4524_77BE,40,10.0,2026-04-20,import,C-014-A-04
VALID_9047_FACB,40,13.3,2026-04-20 19:18:40,import,E-005-B-01
VALID_6795_E645,20,5.6,04/15/2026 19:18,export,D-019-A-01
FMT_7055_8B2F,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_6817_350B,20,20.8,2026-04-14T19:18:40.714464,export,A-008-B-01
VALID_5703_44F8,40,15.9,2026-04-17,export,B-017-B-05
VALID_3349_B166,40,33.4,04/18/2026 19:18,export,D-015-A-01
VALID_2493_A8DB,40,16.8,2026-04-16 19:18:40,import,C-008-A-03
NULL_2822_84A1,20,15.0,,import,Z-000-Z-00
VALID_7766_3DEE,40,34.5,2026-04-26T19:18:40.707531,import,D-010-A-03
VALID_7915_76A8,40,6.9,04/12/2026 19:18,transshipment,B-003-B-02
VALID_8295_F132,40,20.1,2026-04-18 19:18:40,import,A-020-C-05
VALID_3277_44F9,40,42.5,04/18/2026 19:18,import,B-015-A-02
VALID_3583_F98D,40,44.7,2026-04-16 19:18:40,import,E-007-B-04
VALID_5094_1BD6,20,37.1,2026-04-12 19:18:40,transshipment,E-015-B-05
VALID_2251_9563,40,11.9,2026-04-14 19:18:40,export,E-013-B-05
LOW_W_3659_8B37,20,0.5,04/16/2026 19:18,import,X-001-X-01
VALID_9838_BFA1,40,13.6,04/17/2026 19:18,export,B-013-C-05
PAST_3067_B93F,20,12.0,2026-04-09T19:18:40.730529,import,P-001-P-01
VALID_9614_63F5,20,36.2,2026-04-25T19:18:40.725368,import,D-004-B-01
VALID_1922_2678,40,26.0,2026-04-18,export,C-011-A-04
VALID_4286_8C56,40,35.9,04/18/2026 19:18,import,B-020-C-05
VALID_4660_BC29,20,42.6,2026-04-24T19:18:40.705544,import,A-013-A-03
VALID_6185_D68B,20,29.7,2026-04-14,export,B-020-C-01
VALID_1107_FA8C,20,30.6,2026-04-12T19:18:40.723953,transshipment,B-002-A-04
VALID_8817_614D,20,33.3,04/18/2026 19:18,export,E-008-B-01
VALID_6527_BF1A,40,13.6,2026-04-13 19:18:40,transshipment,C-007-C-05
VALID_9933_E58D,40,31.4,2026-04-20T19:18:40.725356,import,C-019-A-01
VALID_2338_14BE,40,12.7,2026-04-19 19:18:40,export,A-020-C-01
SIZE_3198_10B3,45,25.0,2026-04-16 19:18:40,transshipment,X-003-X-03
VALID_6462_DFE4,40,32.7,2026-04-14,transshipment,B-007-C-04
VALID_2679_AE69,40,38.6,04/18/2026 19:18,import,E-012-A-05
VALID_2939_7EAF,40,36.1,2026-04-12 19:18:40,transshipment,E-013-B-01
VALID_4183_D337,40,10.5,2026-04-15,export,C-009-C-02
SIZE_4544_2B32,45,25.0,2026-04-16 19:18:40,transshipment,X-003-X-03
VALID_8259_B768,40,15.6,04/14/2026 19:18,transshipment,A-002-A-05
VALID_9742_046A,40,18.5,04/23/2026 19:18,import,E-018-C-04
VALID_7129_F725,20,8.3,2026-04-14T19:18:40.711442,transshipment,E-010-C-03
PAST_9896_63BC,20,12.0,04/01/2026 19:18,import,P-001-P-01
VALID_1158_B17F,20,28.2,2026-04-12,transshipment,A-009-C-03
HIGH_W_8986_FFC4,40,150.0,2026-04-16,export,X-002-X-02
VALID_5847_8BE1,40,5.0,2026-04-17 19:18:40,export,C-019-C-05
HIGH_W_5901_1738,40,150.0,04/16/2026 19:18,export,X-002-X-02
VALID_2134_658A,40,33.6,2026-04-14 19:18:40,transshipment,A-020-A-04
VALID_5684_9D32,20,3.0,2026-04-13T19:18:40.719735,transshipment,B-020-A-01
VALID_5376_5767,20,41.1,2026-04-26,import,A-014-A-02
VALID_3794_438D,40,3.3,2026-04-16,import,D-002-A-02
VALID_5773_2982,20,27.2,04/26/2026 19:18,import,B-010-B-01
VALID_7347_CDF3,20,18.6,2026-04-23 19:18:40,import,A-005-C-02
VALID_1050_DBEA,20,32.1,04/22/2026 19:18,import,E-014-B-03
VALID_5119_33DC,20,43.6,2026-04-18,import,E-015-A-05
DUP_1552_2FA3,20,20.0,2026-04-16 19:18:40,import,D-000-D-00
VALID_8877_1E6C,20,36.0,2026-04-12,transshipment,E-016-C-04
VALID_7210_E343,20,22.4,2026-04-14 19:18:40,transshipment,C-017-C-05
PAST_6880_C793,20,12.0,04/03/2026 19:18,import,P-001-P-01
VALID_9254_11EC,20,4.5,2026-04-18T19:18:40.711028,import,E-011-B-01
DUP_8193_0A88,40,20.0,04/16/2026 19:18,import,D-000-D-00
VALID_3630_B5D1,40,28.7,2026-04-14 19:18:40,transshipment,A-007-C-03
VALID_3150_78C4,20,19.2,2026-04-21 19:18:40,import,C-013-A-01
VALID_1844_00F0,20,20.1,2026-04-14T19:18:40.726859,export,C-013-C-01
VALID_5754_AF31,20,31.5,2026-04-24 19:18:40,import,B-008-B-04
VALID_2428_EB28,20,43.6,2026-04-19,export,C-003-B-05
VALID_2710_6BAE,20,22.2,2026-04-17T19:18:40.724429,import,A-017-A-02
VALID_2278_149A,40,11.8,2026-04-14,transshipment,B-014-A-05
VALID_6442_EDFF,20,8.9,04/20/2026 19:18,import,C-001-A-05
VALID_2645_5D09,40,7.1,2026-04-13 19:18:40,transshipment,D-016-C-05
VALID_5763_BE30,20,34.2,2026-04-13,transshipment,A-002-C-03
VALID_5362_661C,20,10.5,2026-04-19 19:18:40,export,C-007-A-05
HIGH_W_4132_E90B,40,150.0,2026-04-16T19:18:40.730281,export,X-002-X-02
VALID_2960_F288,40,7.5,2026-04-12T19:18:40.719364,transshipment,C-004-B-03
VALID_6997_DBA4,40,16.7,2026-04-17T19:18:40.711394,export,C-014-A-01
VALID_4730_3B61,20,2.9,04/16/2026 19:18,export,D-005-A-01
VALID_9191_AE3E,40,18.6,2026-04-16 19:18:40,export,B-013-B-01
VALID_9935_66C4,20,20.2,04/13/2026 19:18,transshipment,D-013-B-01
VALID_6814_66D2,40,16.0,2026-04-21 19:18:40,import,B-003-C-01
VALID_9440_6E79,20,42.5,04/14/2026 19:18,transshipment,E-006-B-05
NULL_9711_E54D,20,,2026-04-16,import,Z-000-Z-00
VALID_2740_2C5A,20,43.6,2026-04-24T19:18:40.724532,import,C-012-B-01
VALID_7555_2B75,40,21.9,2026-04-17 19:18:40,import,A-004-A-04
FMT_3717_CEBD,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_3714_964D,40,37.1,2026-04-23,import,A-004-B-04
VALID_8417_C180,40,25.2,2026-04-17,export,D-004-A-02
VALID_7856_824A,20,29.4,04/14/2026 19:18,transshipment,B-003-B-01
VALID_5368_6BD6,40,19.8,04/17/2026 19:18,export,A-013-A-04
VALID_8004_D483,40,29.6,2026-04-20 19:18:40,import,E-020-B-03
VALID_9159_BB42,20,22.8,2026-04-16,export,E-002-C-03
VALID_7528_DB5F,40,6.3,04/13/2026 19:18,transshipment,A-002-A-05
VALID_9519_51E6,40,10.8,2026-04-25,import,B-014-A-01
VALID_3035_4BAB,40,30.8,2026-04-20 19:18:40,import,C-010-B-01
VALID_4809_F0E7,40,8.1,2026-04-12T19:18:40.708236,transshipment,B-008-B-01
VALID_5974_EA74,40,14.5,2026-04-13 19:18:40,transshipment,B-015-C-01
VALID_7558_3772,20,32.2,2026-04-16T19:18:40.713535,import,C-006-B-01
VALID_3831_33A0,40,41.4,2026-04-12T19:18:40.717820,transshipment,E-015-A-04
TYPE_5419_F72F,20,10.0,2026-04-16,lost_cargo,X-004-X-04
LOW_W_1223_1DB8,20,0.5,2026-04-16 19:18:40,import,X-001-X-01
VALID_7578_2459,40,26.1,2026-04-16 19:18:40,import,E-009-B-05
VALID_1722_3CC9,40,9.5,2026-04-19,export,E-013-B-04
NULL_8530_8BC5,20,,2026-04-16T19:18:40.728553,import,Z-000-Z-00
VALID_4970_A7B2,20,7.4,2026-04-24,import,E-001-A-03
VALID_8344_AF04,20,43.0,2026-04-17T19:18:40.705793,export,B-001-A-05
VALID_1080_6326,40,3.6,2026-04-13,transshipment,C-008-C-03
VALID_2947_FB19,20,17.1,04/16/2026 19:18,export,A-005-C-02
VALID_5286_BD26,40,33.8,2026-04-18T19:18:40.721401,import,D-009-C-03
VALID_9665_D04E,20,10.8,2026-04-14T19:18:40.718450,export,B-018-B-04
VALID_3032_2716,20,27.1,2026-04-12,transshipment,C-008-C-03
VALID_7811_10C7,20,7.0,04/19/2026 19:18,export,B-020-A-05
SIZE_7822_551B,45,25.0,04/16/2026 19:18,transshipment,X-003-X-03
VALID_4140_5FCC,20,16.3,2026-04-14 19:18:40,export,B-009-C-01
VALID_4873_D55D,20,3.6,2026-04-12,transshipment,D-007-C-03
VALID_7813_C7EE,40,38.5,2026-04-16T19:18:40.720347,import,E-008-B-01
VALID_1400_BBE3,20,17.8,2026-04-17,export,B-013-A-02
VALID_3958_BDDA,20,5.0,2026-04-15T19:18:40.711017,export,C-016-C-04
PAST_6824_B40E,20,12.0,04/04/2026 19:18,import,P-001-P-01
VALID_9169_1EA9,40,25.7,04/22/2026 19:18,import,C-010-C-04
VALID_7632_A558,40,7.9,2026-04-19 19:18:40,import,E-006-A-05
VALID_1469_1A23,20,34.5,2026-04-16 19:18:40,import,D-006-B-02
VALID_2923_BD69,40,22.2,2026-04-15 19:18:40,export,D-004-A-01
VALID_6404_D9F4,40,15.3,2026-04-26,import,B-004-C-03
PAST_7472_296F,20,12.0,04/07/2026 19:18,import,P-001-P-01
VALID_1049_463B,20,44.0,2026-04-24T19:18:40.726441,import,D-004-C-02
,20,15.0,2026-04-16T19:18:40.728491,import,Z-000-Z-00
PAST_4482_4753,20,12.0,2026-04-01T19:18:40.730520,import,P-001-P-01
VALID_2673_88BB,20,19.1,04/13/2026 19:18,transshipment,B-014-B-04
VALID_4241_A4CD,20,9.9,04/14/2026 19:18,transshipment,D-014-C-02
VALID_7792_3063,20,6.0,04/21/2026 19:18,import,C-018-B-05
FMT_8943_DDAF,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
FMT_8057_0793,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
NULL_6002_9987,,15.0,2026-04-16T19:18:40.728617,import,Z-000-Z-00
VALID_5875_CD83,40,32.0,2026-04-17,export,E-017-C-03
VALID_7335_BC47,40,28.9,2026-04-19T19:18:40.716582,import,A-011-B-02
VALID_9918_3B39,20,15.3,04/14/2026 19:18,transshipment,A-011-B-01
VALID_6490_94FC,40,5.6,2026-04-23 19:18:40,import,C-012-C-04
VALID_9126_F211,20,16.3,2026-04-15 19:18:40,export,C-003-C-05
VALID_5949_6E8A,20,11.8,2026-04-12,transshipment,E-018-A-01
VALID_7633_DD56,20,30.2,2026-04-12,transshipment,A-019-A-05
VALID_1892_1AC6,40,41.0,04/24/2026 19:18,import,C-007-C-04
FMT_2794_CEF9,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_6275_3A9B,40,16.0,2026-04-12,transshipment,D-019-B-03
VALID_3547_6739,20,35.3,2026-04-13,transshipment,B-001-C-04
VALID_1158_1793,40,11.9,2026-04-14 19:18:40,transshipment,C-019-C-03
VALID_5478_1493,40,31.4,2026-04-16T19:18:40.707338,export,D-019-C-01
VALID_2052_FADB,40,3.5,2026-04-21 19:18:40,import,A-009-A-01
VALID_4385_451F,20,5.7,2026-04-18,import,B-005-C-01
VALID_4109_9170,20,39.0,2026-04-14,transshipment,C-003-B-01
VALID_9337_59C3,40,12.7,2026-04-19,export,B-012-C-04
VALID_2250_688F,20,6.6,04/26/2026 19:18,import,D-009-C-05
VALID_8781_6E3F,40,16.6,2026-04-14,transshipment,B-014-A-03
VALID_1012_E437,40,37.0,2026-04-12T19:18:40.707165,transshipment,D-020-C-05
VALID_1797_3550,40,8.2,2026-04-25 19:18:40,import,B-001-C-03
VALID_1639_E1C0,20,12.5,2026-04-25 19:18:40,import,A-013-C-01
VALID_1410_EF61,40,13.1,04/13/2026 19:18,transshipment,D-013-B-03
VALID_7754_74C3,20,26.0,04/19/2026 19:18,export,E-010-B-01
VALID_1943_B573,40,36.8,2026-04-15T19:18:40.718219,export,B-006-A-01
DUP_1306_3E25,20,20.0,04/16/2026 19:18,import,D-000-D-00
VALID_2070_24DF,40,39.6,2026-04-21,import,B-020-B-04
VALID_2823_F63D,40,5.3,2026-04-12,transshipment,C-017-A-01
VALID_8446_E386,40,5.1,2026-04-12 19:18:40,transshipment,A-011-A-03
VALID_3281_2CA9,40,37.8,04/24/2026 19:18,import,B-016-B-03
VALID_1445_A1E8,40,41.6,04/22/2026 19:18,import,D-018-C-05
VALID_7969_2848,20,3.1,2026-04-13,transshipment,E-007-C-03
VALID_3256_F131,40,19.3,2026-04-14 19:18:40,export,B-007-B-04
VALID_3267_FDAA,20,9.5,2026-04-23T19:18:40.717520,import,B-014-C-03
VALID_3465_C2B0,40,34.8,2026-04-26 19:18:40,import,E-020-C-02
NULL_2360_9CEE,,15.0,2026-04-16,import,Z-000-Z-00
VALID_5218_5C2B,20,14.6,2026-04-14 19:18:40,transshipment,D-002-A-01
VALID_6119_96A7,20,34.6,2026-04-18 19:18:40,export,A-014-A-03
VALID_5896_8EA0,40,22.3,2026-04-13,transshipment,C-020-A-05
VALID_8256_0697,20,12.5,04/12/2026 19:18,transshipment,A-012-A-02
VALID_9250_FDBF,20,38.4,2026-04-26 19:18:40,import,E-016-C-05
VALID_3893_6C8E,40,10.1,2026-04-25 19:18:40,import,A-013-C-03
VALID_8184_5199,40,34.1,2026-04-14T19:18:40.714143,transshipment,D-010-B-04
VALID_9840_AAD4,20,11.2,2026-04-14,export,A-001-B-02
VALID_4233_0205,40,43.4,2026-04-19,export,B-006-A-04
DUP_7498_0C5B,40,20.0,2026-04-16T19:18:40.729572,import,D-000-D-00
VALID_6376_708E,20,39.2,2026-04-18 19:18:40,import,E-012-B-01
VALID_1079_AF52,20,16.4,2026-04-12T19:18:40.725432,transshipment,B-003-B-02
VALID_4662_BA53,20,36.8,2026-04-12T19:18:40.717347,transshipment,A-008-C-03
VALID_3866_6D8B,40,20.0,04/18/2026 19:18,import,E-011-C-01
VALID_8043_BBB5,20,9.1,04/22/2026 19:18,import,D-007-C-01
VALID_3700_F142,20,26.1,2026-04-17 19:18:40,export,A-019-C-03
VALID_6637_B9E7,40,20.1,04/13/2026 19:18,transshipment,C-014-C-03
VALID_1885_319E,20,7.3,2026-04-18T19:18:40.714644,import,E-005-C-04
VALID_4849_551F,40,29.8,2026-04-12T19:18:40.714372,transshipment,A-018-C-02
NULL_6826_0AF5,20,15.0,,import,Z-000-Z-00
VALID_8296_DF33,40,11.4,2026-04-13 19:18:40,transshipment,C-006-C-05
VALID_9661_D875,20,2.6,04/15/2026 19:18,export,D-014-A-03
,20,15.0,04/16/2026 19:18,import,Z-000-Z-00
VALID_6406_7A96,40,37.8,2026-04-17 19:18:40,export,B-003-A-02
VALID_7964_C943,40,43.5,04/17/2026 19:18,import,D-015-B-03
VALID_2037_A805,40,10.2,2026-04-22 19:18:40,import,B-009-A-05
VALID_9269_62B0,40,26.5,2026-04-19 19:18:40,export,E-010-C-05
VALID_7513_4684,20,41.3,04/12/2026 19:18,transshipment,C-001-C-01
VALID_3553_0302,20,35.9,04/19/2026 19:18,export,B-007-A-03
VALID_1336_A1B0,40,24.7,2026-04-17,export,E-020-A-04
VALID_6043_1542,40,18.0,2026-04-18T19:18:40.725927,import,D-008-C-03
FMT_4946_AC1A,40,30.0,INVALID_DATE_STRING,transshipment,GHOST_SLOT
VALID_7390_E88D,20,44.0,2026-04-26T19:18:40.722304,import,D-013-A-03
VALID_5101_94B5,20,6.9,2026-04-13 19:18:40,transshipment,B-008-A-05
VALID_6308_F0FC,40,12.2,2026-04-16,import,A-016-B-02
VALID_7036_6E0A,40,10.3,2026-04-13T19:18:40.722998,transshipment,A-010-A-02
VALID_3165_421A,40,21.4,04/16/2026 19:18,export,D-003-A-02
PAST_5648_C036,20,12.0,04/02/2026 19:18,import,P-001-P-01
HIGH_W_6615_E9DC,40,150.0,2026-04-16T19:18:40.730089,export,X-002-X-02
VALID_9122_6E99,40,12.0,2026-04-15 19:18:40,export,A-012-C-05
VALID_7259_AA87,20,26.9,2026-04-14,transshipment,D-018-A-02
VALID_2031_38F4,40,9.4,2026-04-13T19:18:40.707759,transshipment,E-019-C-05
VALID_9279_EDD9,40,20.6,04/16/2026 19:18,export,A-009-B-03
VALID_6298_038A,20,38.8,2026-04-13,transshipment,D-004-B-04
VALID_2854_9276,20,13.7,2026-04-13 19:18:40,transshipment,D-007-B-02
VALID_5094_9396,20,7.5,2026-04-12,transshipment,E-017-A-05
TYPE_9775_64D7,20,10.0,2026-04-16 19:18:40,lost_cargo,X-004-X-04
VALID_5323_FCF4,40,16.2,2026-04-19 19:18:40,export,B-007-C-04
VALID_6877_491D,40,12.4,2026-04-15 19:18:40,export,E-009-B-03
VALID_2264_33CE,20,21.3,2026-04-17 19:18:40,import,B-020-C-05
VALID_3695_2A79,40,32.2,04/23/2026 19:18,import,D-007-B-04
VALID_9359_E91B,20,21.2,2026-04-13 19:18:40,transshipment,D-006-A-05
VALID_8268_2F0A,40,29.8,2026-04-19,export,C-012-C-02
VALID_9790_8A95,20,16.0,2026-04-15,export,D-012-B-05
VALID_3313_1295,20,17.2,04/19/2026 19:18,export,C-003-C-04
VALID_1152_19C7,40,42.9,2026-04-14,transshipment,B-004-A-01
VALID_2520_84D6,20,38.3,04/14/2026 19:18,transshipment,D-016-C-05
VALID_2754_0C9D,40,28.8,2026-04-12 19:18:40,transshipment,A-003-A-03
VALID_7162_5978,40,38.2,2026-04-12,transshipment,B-017-C-04
