id,size,weight,departure_time,type
NEW-0965,20,15.1,2026-04-28T21:00:00,import
NEW-0966,40,6.8,2026-04-13T00:00:00,transshipment
NEW-0967,40,12.3,2026-04-25T23:00:00,transshipment
NEW-0968,20,6.1,2026-05-09T04:00:00,transshipment
NEW-0969,40,17.7,2026-04-24T17:00:00,transshipment
NEW-0970,40,5.1,2026-05-06T20:00:00,export
NEW-0971,20,29.6,2026-05-05T15:00:00,transshipment
NEW-0972,20,9.4,2026-04-11T23:00:00,export
NEW-0973,40,8.8,2026-04-29T09:00:00,import
NEW-0974,20,6.8,2026-04-17T21:00:00,export
NEW-0975,40,13.0,2026-04-13T06:00:00,transshipment
NEW-0976,40,9.7,2026-04-28T08:00:00,export
NEW-0977,40,20.6,2026-05-03T18:00:00,import
NEW-0978,40,17.4,2026-04-20T14:00:00,transshipment
NEW-0979,20,7.2,2026-04-26T12:00:00,transshipment
NEW-0980,20,12.2,2026-04-11T13:00:00,export
NEW-0981,40,23.3,2026-04-17T13:00:00,export
NEW-0982,40,8.3,2026-05-05T21:00:00,export
NEW-0983,40,27.9,2026-04-23T21:00:00,transshipment
NEW-0984,40,23.1,2026-04-17T09:00:00,transshipment
NEW-0985,40,18.4,2026-04-14T18:00:00,transshipment
NEW-0986,20,25.9,2026-04-22T10:00:00,transshipment
NEW-0987,20,19.5,2026-04-22T12:00:00,import
NEW-0988,40,15.6,2026-04-29T17:00:00,export
NEW-0989,40,26.9,2026-05-03T08:00:00,import
NEW-0990,20,10.3,2026-05-06T05:00:00,export
NEW-0991,40,27.0,2026-05-10T07:00:00,export
NEW-0992,40,20.7,2026-04-11T23:00:00,transshipment
NEW-0993,40,18.0,2026-05-05T02:00:00,export
NEW-0994,20,25.1,2026-04-12T19:00:00,import
NEW-0995,40,25.1,2026-05-01T19:00:00,import
NEW-0996,20,16.4,2026-05-06T18:00:00,transshipment
NEW-0997,40,22.7,2026-05-07T10:00:00,export
NEW-0998,20,16.4,2026-04-21T09:00:00,export
NEW-0999,20,16.4,2026-04-20T23:00:00,transshipment
