id,size,weight,departure_time,type
NEW-0961,20,7.5,2026-05-04T00:00:00,export
NEW-0962,40,22.9,2026-04-28T06:00:00,export
NEW-0963,40,6.5,2026-04-12T05:00:00,import
NEW-0964,20,22.4,2026-04-18T03:00:00,import
NEW-0965,40,23.0,2026-04-24T18:00:00,export
NEW-0966,40,29.6,2026-04-14T02:00:00,import
NEW-0967,20,15.2,2026-05-03T14:00:00,export
NEW-0968,40,16.3,2026-04-24T00:00:00,export
NEW-0969,40,5.4,2026-04-14T14:00:00,export
NEW-0970,40,29.3,2026-04-13T07:00:00,import
NEW-0971,20,19.9,2026-04-24T14:00:00,transshipment
NEW-0972,40,10.4,2026-05-01T10:00:00,transshipment
NEW-0973,40,11.9,2026-05-05T12:00:00,transshipment
NEW-0974,40,28.9,2026-05-07T01:00:00,export
NEW-0975,20,13.6,2026-04-19T04:00:00,export
NEW-0976,40,24.6,2026-05-01T04:00:00,import
NEW-0977,40,20.0,2026-05-07T14:00:00,export
NEW-0978,40,19.1,2026-04-28T00:00:00,transshipment
NEW-0979,20,20.2,2026-05-08T04:00:00,import
NEW-0980,20,18.2,2026-04-23T02:00:00,import
NEW-0981,40,15.2,2026-04-28T02:00:00,transshipment
NEW-0982,20,18.1,2026-04-13T14:00:00,import
NEW-0983,40,6.2,2026-04-16T15:00:00,export
NEW-0984,20,22.3,2026-04-27T09:00:00,import
NEW-0985,40,26.5,2026-04-12T11:00:00,transshipment
NEW-0986,20,15.4,2026-05-07T14:00:00,transshipment
NEW-0987,20,26.9,2026-05-04T13:00:00,export
NEW-0988,40,23.1,2026-05-02T08:00:00,transshipment
NEW-0989,20,15.2,2026-04-20T22:00:00,import
NEW-0990,20,12.9,2026-04-13T19:00:00,import
NEW-0991,40,28.0,2026-04-28T12:00:00,import
NEW-0992,40,19.9,2026-04-15T15:00:00,transshipment
NEW-0993,20,17.1,2026-04-25T05:00:00,export
NEW-0994,20,6.5,2026-05-10T07:00:00,export
NEW-0995,40,27.2,2026-04-16T13:00:00,import
NEW-0996,20,5.4,2026-05-08T07:00:00,export
NEW-0997,40,17.3,2026-04-25T05:00:00,import
NEW-0998,20,16.7,2026-05-10T11:00:00,transshipment
NEW-0999,20,5.7,2026-04-20T01:00:00,transshipment
