id,size,weight,departure_time,type,slot
SNAP-0734,40,12.5,2026-04-24T14:00:00,import,D-011-E-02
SNAP-0735,20,18.4,2026-04-16T14:00:00,transshipment,D-017-F-03
SNAP-0736,40,24.3,2026-05-07T03:00:00,transshipment,D-006-C-01
SNAP-0737,40,27.5,2026-04-24T16:00:00,transshipment,A-018-E-02
SNAP-0738,20,25.0,2026-05-03T06:00:00,export,C-024-I-02
SNAP-0739,20,21.8,2026-04-26T05:00:00,export,B-012-D-03
SNAP-0740,40,14.6,2026-05-08T22:00:00,transshipment,B-023-I-01
SNAP-0741,20,9.4,2026-04-27T16:00:00,import,A-023-C-01
SNAP-0742,40,27.9,2026-04-14T00:00:00,transshipment,B-016-L-01
SNAP-0743,40,13.6,2026-05-05T06:00:00,transshipment,B-010-B-02
SNAP-0744,40,16.4,2026-05-10T09:00:00,transshipment,A-002-C-01
SNAP-0745,20,6.2,2026-05-01T20:00:00,import,B-006-G-01
SNAP-0746,20,27.7,2026-05-10T04:00:00,import,B-003-C-02
SNAP-0747,40,28.4,2026-04-18T23:00:00,export,D-009-A-02
SNAP-0748,40,29.6,2026-04-19T10:00:00,transshipment,D-018-I-03
SNAP-0749,40,19.0,2026-05-02T07:00:00,transshipment,C-024-L-01
SNAP-0750,20,10.6,2026-05-06T03:00:00,import,A-014-D-02
SNAP-0751,40,21.3,2026-04-13T17:00:00,import,B-002-D-01
SNAP-0752,40,10.6,2026-04-22T23:00:00,import,A-024-J-02
SNAP-0753,20,24.5,2026-05-09T18:00:00,export,B-001-B-01
SNAP-0754,40,13.8,2026-04-12T21:00:00,transshipment,C-005-K-01
SNAP-0755,20,26.4,2026-04-28T19:00:00,export,A-015-I-01
SNAP-0756,20,25.6,2026-05-05T15:00:00,transshipment,B-009-K-01
SNAP-0757,40,9.1,2026-04-17T22:00:00,export,C-007-J-01
SNAP-0758,40,25.0,2026-04-28T15:00:00,import,D-011-J-03
SNAP-0759,20,12.8,2026-04-22T12:00:00,import,B-023-C-02
SNAP-0760,40,27.4,2026-04-24T11:00:00,export,C-001-E-01
SNAP-0761,20,20.3,2026-04-27T09:00:00,export,C-013-L-01
SNAP-0762,40,27.2,2026-04-20T07:00:00,import,A-010-H-01
SNAP-0763,20,20.3,2026-04-17T07:00:00,export,D-016-F-01
SNAP-0764,40,9.6,2026-05-09T09:00:00,export,A-018-I-01
SNAP-0765,20,28.0,2026-04-30T12:00:00,transshipment,B-021-E-02
SNAP-0766,40,28.5,2026-05-06T19:00:00,import,D-002-I-02
SNAP-0767,40,26.3,2026-05-05T20:00:00,transshipment,B-021-B-02
SNAP-0768,20,20.6,2026-05-01T13:00:00,transshipment,A-019-H-02
SNAP-0769,40,6.7,2026-05-07T22:00:00,export,C-005-D-01
SNAP-0770,20,28.0,2026-04-19T21:00:00,import,D-010-B-01
SNAP-0771,20,17.1,2026-04-30T08:00:00,transshipment,A-023-D-02
SNAP-0772,40,29.7,2026-04-26T07:00:00,transshipment,A-021-B-02
SNAP-0773,20,22.7,2026-04-30T20:00:00,transshipment,B-001-G-01
SNAP-0774,20,17.8,2026-04-17T01:00:00,import,C-008-K-01
SNAP-0775,40,20.9,2026-05-10T08:00:00,export,C-017-D-03
SNAP-0776,40,7.4,2026-04-27T18:00:00,export,C-006-D-01
SNAP-0777,20,23.4,2026-05-07T01:00:00,import,C-011-F-03
SNAP-0778,40,23.6,2026-04-27T01:00:00,transshipment,D-009-D-02
SNAP-0779,40,26.9,2026-04-18T23:00:00,transshipment,D-006-F-01
SNAP-0780,20,16.8,2026-05-05T23:00:00,export,B-009-B-01
SNAP-0781,20,15.8,2026-04-14T20:00:00,transshipment,C-004-A-02
SNAP-0782,40,24.6,2026-04-28T06:00:00,export,A-005-H-02
SNAP-0783,20,29.0,2026-04-27T11:00:00,transshipment,A-007-F-01
SNAP-0784,40,22.6,2026-04-25T10:00:00,transshipment,C-004-A-03
SNAP-0785,40,9.6,2026-04-29T02:00:00,export,B-017-D-01
SNAP-0786,20,12.5,2026-05-01T22:00:00,import,B-011-I-02
SNAP-0787,20,6.7,2026-05-10T19:00:00,export,D-001-F-02
SNAP-0788,20,10.1,2026-04-26T19:00:00,transshipment,B-018-J-01
SNAP-0789,40,19.5,2026-04-23T03:00:00,export,A-018-C-01
SNAP-0790,20,20.1,2026-04-25T07:00:00,export,D-009-I-01
SNAP-0791,40,17.3,2026-05-05T07:00:00,export,C-007-D-01
SNAP-0792,40,22.7,2026-04-14T12:00:00,transshipment,D-019-C-02
SNAP-0793,40,18.2,2026-05-03T14:00:00,import,D-019-E-01
SNAP-0794,40,6.5,2026-05-05T00:00:00,transshipment,D-010-B-02
SNAP-0795,40,24.6,2026-05-07T05:00:00,import,C-014-A-01
SNAP-0796,40,19.6,2026-04-25T22:00:00,export,A-014-F-01
SNAP-0797,20,21.8,2026-04-11T10:00:00,transshipment,A-024-H-01
SNAP-0798,20,11.7,2026-04-22T23:00:00,transshipment,C-019-I-01
SNAP-0799,40,22.0,2026-04-26T23:00:00,transshipment,B-003-F-01
SNAP-0800,20,15.5,2026-05-05T10:00:00,import,C-017-J-01
SNAP-0801,20,9.9,2026-04-14T12:00:00,transshipment,B-019-K-01
SNAP-0802,40,12.6,2026-04-20T10:00:00,import,C-008-E-01
SNAP-0803,20,27.9,2026-05-04T10:00:00,transshipment,A-007-A-03
SNAP-0804,40,14.1,2026-04-18T23:00:00,transshipment,C-003-C-01
SNAP-0805,20,25.4,2026-04-18T20:00:00,import,A-002-J-02
SNAP-0806,20,27.6,2026-04-13T06:00:00,export,B-001-J-01
SNAP-0807,20,24.6,2026-04-30T22:00:00,import,A-024-K-01
SNAP-0808,20,19.6,2026-04-24T23:00:00,import,D-004-A-01
SNAP-0809,40,21.3,2026-04-11T20:00:00,import,C-001-K-01
SNAP-0810,40,10.1,2026-05-06T10:00:00,export,A-023-F-02
SNAP-0811,20,23.7,2026-04-27T09:00:00,export,A-001-I-02
SNAP-0812,20,29.8,2026-04-16T14:00:00,export,D-006-B-03
SNAP-0813,20,28.9,2026-05-09T01:00:00,import,A-004-J-02
SNAP-0814,40,24.8,2026-05-09T12:00:00,import,D-004-E-01
SNAP-0815,40,20.7,2026-04-28T05:00:00,import,B-019-L-01
SNAP-0816,40,8.5,2026-04-13T13:00:00,transshipment,B-015-H-02
SNAP-0817,20,11.4,2026-05-01T10:00:00,export,D-016-A-01
SNAP-0818,40,6.5,2026-04-22T13:00:00,import,C-023-K-01
SNAP-0819,40,24.1,2026-05-06T02:00:00,transshipment,A-008-J-01
SNAP-0820,40,24.3,2026-05-04T07:00:00,import,A-003-G-03
SNAP-0821,20,26.4,2026-04-16T05:00:00,export,C-021-L-01
SNAP-0822,40,5.9,2026-04-12T03:00:00,transshipment,C-016-D-01
SNAP-0823,20,13.6,2026-04-30T12:00:00,import,D-005-L-02
SNAP-0824,20,7.4,2026-04-17T13:00:00,import,B-022-B-03
SNAP-0825,20,26.5,2026-05-01T08:00:00,import,C-017-A-01
SNAP-0826,20,8.5,2026-04-29T18:00:00,transshipment,A-002-J-03
SNAP-0827,20,12.6,2026-04-23T13:00:00,export,A-016-J-01
SNAP-0828,20,15.4,2026-05-10T21:00:00,import,C-010-E-01
SNAP-0829,40,14.3,2026-04-28T11:00:00,transshipment,C-017-F-01
SNAP-0830,20,5.1,2026-04-19T13:00:00,transshipment,B-003-D-01
SNAP-0831,20,17.2,2026-05-10T06:00:00,import,C-010-C-01
SNAP-0832,40,8.1,2026-04-24T10:00:00,import,A-015-A-02
SNAP-0833,40,5.5,2026-05-04T03:00:00,transshipment,C-014-F-02
SNAP-0834,40,29.0,2026-05-04T19:00:00,export,C-004-G-03
SNAP-0835,40,18.1,2026-04-29T00:00:00,export,B-020-I-01
SNAP-0836,20,23.8,2026-04-15T11:00:00,export,B-005-D-01
SNAP-0837,20,16.3,2026-05-09T07:00:00,export,D-022-L-03
SNAP-0838,20,27.7,2026-04-13T01:00:00,export,A-020-B-01
SNAP-0839,40,25.6,2026-04-27T04:00:00,export,C-020-E-01
SNAP-0840,40,26.4,2026-04-13T15:00:00,export,D-014-F-01
SNAP-0841,20,19.4,2026-04-23T14:00:00,export,D-002-C-01
SNAP-0842,20,23.1,2026-04-14T21:00:00,import,B-023-G-02
SNAP-0843,20,27.1,2026-04-11T09:00:00,import,B-017-F-02
SNAP-0844,20,5.5,2026-05-05T17:00:00,import,A-019-J-02
SNAP-0845,40,15.8,2026-04-29T16:00:00,transshipment,B-003-K-03
SNAP-0846,40,15.9,2026-04-17T23:00:00,transshipment,D-024-K-02
SNAP-0847,40,17.5,2026-04-17T14:00:00,import,C-017-A-02
SNAP-0848,40,11.6,2026-05-09T12:00:00,export,C-001-B-02
SNAP-0849,40,16.3,2026-04-21T15:00:00,export,C-012-K-01
SNAP-0850,20,8.4,2026-04-18T12:00:00,transshipment,B-012-A-01
SNAP-0851,20,18.2,2026-04-13T13:00:00,export,B-004-B-01
SNAP-0852,40,9.9,2026-04-19T19:00:00,transshipment,B-022-D-03
SNAP-0853,20,28.2,2026-04-25T10:00:00,import,B-015-K-03
SNAP-0854,40,16.1,2026-04-18T15:00:00,import,A-011-K-02
SNAP-0855,40,17.2,2026-05-09T01:00:00,export,A-022-I-01
SNAP-0856,40,12.2,2026-05-09T00:00:00,export,B-006-G-02
SNAP-0857,40,17.6,2026-04-13T13:00:00,export,B-001-L-01
SNAP-0858,20,25.9,2026-04-29T14:00:00,transshipment,D-016-H-02
SNAP-0859,40,13.1,2026-04-12T12:00:00,import,C-001-H-02
SNAP-0860,40,21.6,2026-04-16T11:00:00,export,B-005-D-02
SNAP-0861,40,12.0,2026-04-16T08:00:00,export,C-009-L-01
SNAP-0862,20,20.2,2026-04-22T02:00:00,transshipment,C-006-F-02
SNAP-0863,40,13.2,2026-04-17T21:00:00,export,C-019-G-02
SNAP-0864,20,6.8,2026-04-15T09:00:00,transshipment,B-002-H-01
SNAP-0865,20,29.8,2026-04-13T02:00:00,transshipment,B-005-D-03
SNAP-0866,40,29.1,2026-05-09T14:00:00,import,A-012-L-01
SNAP-0867,40,26.8,2026-05-09T02:00:00,transshipment,D-006-F-02
SNAP-0868,40,22.3,2026-04-26T16:00:00,transshipment,B-019-H-04
SNAP-0869,20,16.6,2026-04-18T18:00:00,export,C-013-J-01
SNAP-0870,40,21.1,2026-04-20T00:00:00,export,D-021-G-02
SNAP-0871,20,19.5,2026-04-23T15:00:00,transshipment,A-016-J-02
SNAP-0872,20,19.2,2026-05-04T00:00:00,import,B-007-K-02
SNAP-0873,20,21.0,2026-05-03T16:00:00,import,D-012-A-01
SNAP-0874,20,26.7,2026-04-18T04:00:00,import,B-020-F-01
SNAP-0875,20,24.7,2026-04-13T06:00:00,import,C-022-C-01
SNAP-0876,40,9.0,2026-05-10T19:00:00,transshipment,B-004-G-01
SNAP-0877,20,5.9,2026-05-02T15:00:00,transshipment,A-019-L-02
SNAP-0878,40,18.4,2026-04-19T11:00:00,export,D-018-L-01
SNAP-0879,20,6.1,2026-04-15T18:00:00,transshipment,B-020-E-02
SNAP-0880,40,22.4,2026-05-08T12:00:00,export,A-003-H-01
SNAP-0881,40,17.3,2026-04-23T05:00:00,export,B-017-D-02
SNAP-0882,40,6.9,2026-05-10T19:00:00,import,C-005-F-01
SNAP-0883,40,16.1,2026-05-05T04:00:00,export,A-006-E-01
SNAP-0884,40,14.7,2026-04-22T03:00:00,export,D-010-B-03
SNAP-0885,40,27.5,2026-04-19T22:00:00,transshipment,D-010-K-01
SNAP-0886,40,25.7,2026-04-12T17:00:00,import,C-015-C-01
SNAP-0887,20,10.8,2026-05-08T02:00:00,transshipment,D-019-I-01
SNAP-0888,40,11.6,2026-04-28T13:00:00,transshipment,C-008-C-02
SNAP-0889,40,7.4,2026-04-18T19:00:00,import,A-022-A-01
SNAP-0890,40,27.3,2026-04-11T19:00:00,export,A-024-E-01
SNAP-0891,40,20.2,2026-04-19T20:00:00,import,B-010-G-01
SNAP-0892,40,5.8,2026-05-08T16:00:00,import,D-023-E-04
SNAP-0893,20,13.5,2026-05-01T13:00:00,import,A-011-A-01
SNAP-0894,40,28.8,2026-04-22T14:00:00,transshipment,C-012-E-01
SNAP-0895,40,5.0,2026-04-11T00:00:00,export,D-002-H-02
SNAP-0896,40,21.7,2026-04-19T23:00:00,import,C-020-I-02
SNAP-0897,40,16.8,2026-05-06T14:00:00,import,C-008-E-02
SNAP-0898,40,12.1,2026-04-30T07:00:00,transshipment,B-005-A-02
SNAP-0899,40,11.6,2026-04-12T14:00:00,import,C-017-L-02
SNAP-0900,20,10.1,2026-05-07T20:00:00,transshipment,B-009-L-01
SNAP-0901,40,10.0,2026-05-03T02:00:00,import,A-018-C-02
SNAP-0902,20,12.8,2026-04-12T10:00:00,transshipment,B-001-H-02
SNAP-0903,20,17.7,2026-04-26T11:00:00,export,A-008-E-02
SNAP-0904,20,11.7,2026-04-25T11:00:00,transshipment,D-016-B-03
SNAP-0905,20,12.5,2026-04-20T15:00:00,export,D-005-H-02
SNAP-0906,40,16.7,2026-05-04T01:00:00,export,B-013-B-01
SNAP-0907,40,27.4,2026-05-03T16:00:00,export,A-005-D-01
SNAP-0908,20,7.5,2026-04-11T07:00:00,export,B-015-D-01
SNAP-0909,40,26.2,2026-05-08T16:00:00,export,D-001-D-02
SNAP-0910,40,5.3,2026-05-05T19:00:00,import,A-024-A-02
SNAP-0911,40,13.1,2026-04-27T16:00:00,export,A-011-B-01
SNAP-0912,40,22.4,2026-04-19T20:00:00,transshipment,B-019-E-01
SNAP-0913,40,28.3,2026-04-24T00:00:00,export,C-003-F-02
SNAP-0914,20,14.9,2026-04-30T05:00:00,import,C-022-H-01
SNAP-0915,40,8.5,2026-05-10T15:00:00,export,D-004-I-03
SNAP-0916,40,23.5,2026-04-23T11:00:00,import,D-013-A-02
SNAP-0917,40,26.4,2026-05-08T04:00:00,transshipment,D-024-H-01
SNAP-0918,40,19.9,2026-04-26T20:00:00,export,D-007-D-02
SNAP-0919,40,9.5,2026-05-01T12:00:00,import,C-006-I-01
SNAP-0920,20,7.2,2026-05-06T22:00:00,import,C-010-K-01
SNAP-0921,20,28.6,2026-04-11T06:00:00,transshipment,C-012-J-01
SNAP-0922,40,13.6,2026-05-09T01:00:00,import,D-010-K-02
SNAP-0923,40,13.8,2026-04-29T21:00:00,transshipment,C-021-I-02
SNAP-0924,20,22.9,2026-05-09T17:00:00,import,D-007-B-01
SNAP-0925,20,25.8,2026-04-30T09:00:00,transshipment,A-017-B-03
SNAP-0926,20,15.2,2026-05-01T01:00:00,transshipment,B-001-F-01
SNAP-0927,20,19.8,2026-05-06T15:00:00,import,A-013-F-01
SNAP-0928,40,11.1,2026-04-28T23:00:00,transshipment,B-008-I-03
SNAP-0929,20,19.5,2026-05-03T18:00:00,export,A-012-K-03
SNAP-0930,20,15.3,2026-04-16T09:00:00,transshipment,A-004-I-01
SNAP-0931,40,27.7,2026-04-19T12:00:00,import,A-023-K-01
SNAP-0932,40,13.5,2026-04-14T21:00:00,import,C-004-D-01
SNAP-0933,20,11.9,2026-04-28T14:00:00,export,C-019-A-01
SNAP-0934,40,15.2,2026-04-25T00:00:00,export,B-005-C-01
SNAP-0935,20,19.0,2026-04-27T06:00:00,import,D-020-I-01
SNAP-0936,20,17.2,2026-05-03T17:00:00,import,A-019-A-04
SNAP-0937,40,24.7,2026-04-26T03:00:00,import,D-017-A-01
SNAP-0938,20,11.8,2026-04-19T06:00:00,import,C-022-I-01
SNAP-0939,40,25.7,2026-04-22T02:00:00,transshipment,D-024-H-02
SNAP-0940,20,6.3,2026-05-02T02:00:00,export,D-004-K-03
SNAP-0941,20,20.5,2026-04-30T07:00:00,export,C-015-K-03
SNAP-0942,40,9.4,2026-05-09T23:00:00,export,C-020-I-03
SNAP-0943,40,20.1,2026-04-22T08:00:00,transshipment,D-006-K-03
SNAP-0944,40,22.1,2026-04-30T13:00:00,transshipment,C-023-G-03
SNAP-0945,40,15.8,2026-04-26T11:00:00,import,D-019-G-01
SNAP-0946,40,16.7,2026-04-13T06:00:00,export,D-003-D-03
SNAP-0947,20,15.2,2026-05-05T14:00:00,export,A-020-L-03
SNAP-0948,40,10.5,2026-04-11T22:00:00,transshipment,C-021-F-01
SNAP-0949,20,17.3,2026-04-24T20:00:00,transshipment,A-011-D-01
SNAP-0950,40,15.6,2026-05-08T22:00:00,import,B-001-B-02
SNAP-0951,40,15.4,2026-04-30T09:00:00,import,D-007-C-01
SNAP-0952,40,9.4,2026-04-23T01:00:00,export,B-002-F-01
SNAP-0953,20,8.6,2026-04-23T13:00:00,transshipment,C-016-E-02
SNAP-0954,40,23.2,2026-04-18T14:00:00,import,D-020-E-04
SNAP-0955,40,18.2,2026-05-06T09:00:00,import,C-012-B-04
SNAP-0956,40,11.6,2026-04-14T04:00:00,import,C-005-A-02
SNAP-0957,20,19.9,2026-04-22T03:00:00,transshipment,D-001-C-02
SNAP-0958,40,25.0,2026-04-12T23:00:00,transshipment,D-001-I-01
SNAP-0959,20,20.3,2026-04-26T07:00:00,export,C-018-K-03
SNAP-0960,40,7.8,2026-05-03T12:00:00,export,B-007-H-01
SNAP-0961,20,25.9,2026-05-02T02:00:00,transshipment,A-024-J-03
SNAP-0962,20,25.5,2026-05-08T03:00:00,import,A-023-A-01
SNAP-0963,40,14.5,2026-05-06T01:00:00,transshipment,D-008-C-02
SNAP-0964,40,22.6,2026-05-06T09:00:00,transshipment,C-006-B-02
SNAP-0965,20,18.9,2026-05-07T12:00:00,transshipment,D-005-F-01
SNAP-0966,40,5.4,2026-04-24T14:00:00,import,A-011-B-02
SNAP-0967,20,14.9,2026-04-24T01:00:00,import,D-022-J-02
SNAP-0968,40,8.0,2026-05-01T15:00:00,import,C-016-I-02
SNAP-0969,40,9.9,2026-05-04T21:00:00,export,B-023-K-01
SNAP-0970,20,7.3,2026-05-06T11:00:00,transshipment,B-004-F-01
SNAP-0971,20,10.4,2026-04-15T03:00:00,transshipment,A-013-C-02
SNAP-0972,40,14.7,2026-04-12T08:00:00,export,C-019-A-02
SNAP-0973,20,14.4,2026-05-02T17:00:00,transshipment,C-017-F-02
SNAP-0974,40,5.1,2026-04-15T18:00:00,transshipment,D-022-H-03
SNAP-0975,40,5.8,2026-05-08T11:00:00,import,C-002-E-01
SNAP-0976,40,22.7,2026-04-30T07:00:00,import,B-011-D-03
SNAP-0977,40,24.7,2026-04-14T12:00:00,import,B-020-G-02
SNAP-0978,20,7.0,2026-04-21T14:00:00,import,C-014-J-04
SNAP-0979,40,24.4,2026-04-20T18:00:00,export,A-012-H-01
SNAP-0980,20,15.2,2026-04-26T23:00:00,transshipment,B-023-L-01
SNAP-0981,40,19.6,2026-05-01T18:00:00,transshipment,D-012-K-01
SNAP-0982,20,18.2,2026-04-20T05:00:00,transshipment,C-005-L-03
SNAP-0983,40,21.5,2026-04-20T12:00:00,export,A-021-D-01
SNAP-0984,20,28.6,2026-04-15T03:00:00,import,A-018-G-02
SNAP-0985,40,24.3,2026-05-03T16:00:00,transshipment,B-018-G-01
SNAP-0986,40,16.5,2026-04-16T17:00:00,import,B-024-F-03
SNAP-0987,20,12.8,2026-04-15T11:00:00,transshipment,C-004-H-01
SNAP-0988,20,18.8,2026-04-13T22:00:00,export,C-007-E-02
SNAP-0989,40,26.4,2026-05-07T06:00:00,export,A-022-B-01
SNAP-0990,40,25.5,2026-04-19T03:00:00,import,D-008-G-02
SNAP-0991,20,9.1,2026-04-12T23:00:00,export,C-006-B-03
SNAP-0992,40,26.3,2026-04-11T23:00:00,export,A-003-I-01
SNAP-0993,40,7.6,2026-05-04T21:00:00,export,A-024-E-02
SNAP-0994,40,26.6,2026-04-11T06:00:00,import,A-017-J-01
SNAP-0995,20,20.2,2026-04-20T22:00:00,import,C-016-D-02
SNAP-0996,40,9.4,2026-04-19T11:00:00,import,D-006-B-04
SNAP-0997,20,10.6,2026-04-15T16:00:00,transshipment,D-005-C-04
SNAP-0998,20,12.8,2026-04-12T09:00:00,export,B-014-K-03
SNAP-0999,40,12.1,2026-05-04T21:00:00,import,B-024-J-02
